TypeDoc	TypeJP	Depart	DateRetour	Chalut	Casier	Nasse	Pots	tremail tremail	Turlutte	qseqdebut	qseqfin	Date Jour	NPage	Esp1	Esp2	Esp3	Esp4	Esp5	Esp6	Esp7	Esp8	Esp9	Esp10	Esp11	Esp12	Esp13	Esp14	Esp15	Esp16	PREFIXE
MARREE	HAUTIRIERE	22/10/2016	23/10/2016	false	false	false	false	false	false	PE610	PE610	22/10/2016	PE610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	25/10/2016	26/10/2016	false	false	false	false	false	false	PE767	PE767	25/10/2016	PE767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	25/10/2016	26/10/2016	false	false	false	false	false	false	PE717	PE717	25/10/2016	PE717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	22/10/2016	23/10/2016	false	false	false	false	false	false	PE357	PE357	22/10/2016	PE357	20000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE357	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	22/10/2016	PE357	20000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE357	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	22/10/2016	23/10/2016	false	false	false	false	false	false	PE357	PE357	22/10/2016	PE357	20000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE357	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	22/10/2016	PE357	20000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE357	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	50000.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	24/10/2016	24/10/2016	false	false	false	false	false	false	PE916	PE916	24/10/2016	PE916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15000.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	23/10/2016	23/10/2016	false	false	false	false	false	false	PE175	PE175	23/10/2016	PE175	0.0	0.0	10000.0	0.0	0.0	100000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	26/10/2016	28/10/2016	false	false	false	false	false	false	PE410	PE410	26/10/2016	PE410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE410	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE410	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE410	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE410	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	26/10/2016	28/10/2016	false	false	false	false	false	false	PE410	PE410	26/10/2016	PE410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE410	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE410	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE410	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	8000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE410	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	12000.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	26/10/2016	28/10/2016	false	false	false	false	false	false	PE177	PE177	26/10/2016	PE177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	30/10/2016	31/10/2016	false	false	false	false	false	false	PE1276	PE1276	30/10/2016	PE1276	0.0	0.0	85000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	31/10/2016	PE1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/10/2016	PE1276	0.0	0.0	85000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	31/10/2016	PE1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	30/10/2016	31/10/2016	false	false	false	false	false	false	PE1276	PE1276	30/10/2016	PE1276	0.0	0.0	85000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	31/10/2016	PE1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/10/2016	PE1276	0.0	0.0	85000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	31/10/2016	PE1276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	29/10/2016	29/10/2016	false	false	false	false	false	false	PE1275	PE1275	29/10/2016	PE1275	0.0	0.0	90000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	28/10/2016	29/10/2016	false	false	false	false	false	false	PE280	PE280	28/10/2016	PE280	0.0	0.0	30000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/10/2016	PE280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	23/10/2016	31/10/2016	false	false	false	false	false	false	PE1758	PE1759	23/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/10/2016	PE1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/10/2016	PE1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	31/10/2016	PE1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	23/10/2016	31/10/2016	false	false	false	false	false	false	PE1758	PE1759	23/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	27/10/2016	PE1758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	28/10/2016	PE1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	29/10/2016	PE1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	30/10/2016	PE1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	31/10/2016	PE1759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	22/10/2016	26/10/2016	false	false	false	false	false	false	PE409	PE409	22/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE409	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/10/2016	PE409	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	22/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE409	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/10/2016	PE409	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	22/10/2016	26/10/2016	false	false	false	false	false	false	PE409	PE409	22/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE409	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/10/2016	PE409	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	22/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	23/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	24/10/2016	PE409	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	25/10/2016	PE409	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	26/10/2016	PE409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	02/11/2016	04/11/2016	false	false	false	false	false	false	PE1278	PE1278	02/11/2016	PE1278	105000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/11/2016	PE1278	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/11/2016	PE1278	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/11/2016	PE1278	105000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/11/2016	PE1278	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/11/2016	PE1278	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	02/11/2016	04/11/2016	false	false	false	false	false	false	PE1278	PE1278	02/11/2016	PE1278	105000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/11/2016	PE1278	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/11/2016	PE1278	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	02/11/2016	PE1278	105000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	03/11/2016	PE1278	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	65000.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	04/11/2016	PE1278	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	170000.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	01/11/2016	01/11/2016	false	false	false	false	false	false	PE179	PE179	01/11/2016	PE179	0.0	200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	02/11/2016	02/11/2016	false	false	false	false	false	false	PE315	PE315	02/11/2016	PE315	0.0	80000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	31/10/2016	01/11/2016	false	false	false	false	false	false	PE1277	PE1277	31/10/2016	PE1277	0.0	60000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
V	V	V	V	V	V	V	V	V	V	V	V	01/11/2016	PE1277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
